dataset_slug,secao,titulo,formato,data_publicacao,ano_referencia,extensao,url_arquivo,pagina_origem,local_path,hash_arquivo,tamanho_bytes,download_status,download_erro,data_coleta,status_extracao,observacao_metodologica
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2013,Estudo,09/11/2015,2013,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/e45654edc00d4b06b734b400bc6e4a1e,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2013.pdf,2948a6710faae28a18d90a1ef75a4349a095476b3ab6b29f603c03289a269559,541048.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2014,Estudo,07/10/2016,2014,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/7fa76a7c6d794a23a9bc8df16a51df1a,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2014.pdf,1b0d6401a3ca59afb0a724ce50a36be4cb62cb6a2e7707fbea898dbe1b2c4101,672671.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2015,Estudo,18/11/2020,2015,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/91009965bd5041ec9b9ab3c59a47982f,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2015.pdf,12d638a99ac332405666ff0ca8c8da253c37e73d50cce075aa066b3a25de402e,708370.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2016,Estudo,18/11/2020,2016,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/a9bf1fb79cc545d7933e9f9744e4c0f4,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2016.pdf,9f4d41bee912fc7591c72937b0b41f2d207d0bbceac6e5af57cbd6a5abeb11d2,724073.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2017,Estudo,18/11/2020,2017,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/4f549173467242b890602b0b493f0bb5,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2017.pdf,cc8ff4650a35cd90d25790f204ac6b2c599e9d86dec405435f890feb12936699,725965.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2018,Estudo,18/11/2020,2018,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/366ae002dae342e0a639a41159f233f3,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2018.pdf,9cd71f9d92b15014b1b864911d538bfc8fbe2807dd4726458440f93b0efabb0c,728363.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,outras_publicacoes,Valor Adicionado pelo Setor Audiovisual 2019,Estudo,23/12/2021,2019,pdf,https://www.gov.br/ancine/pt-br/oca/resolveuid/bd4f7d2608e541608e151c168da6d823,https://www.gov.br/ancine/pt-br/oca/publicacoes-2/outras-publicacoes,datasets/br-pib-audiovisual/snapshots/2026-05-23/valor-adicionado-pelo-setor-audiovisual-2019.pdf,466478ca195bae267f19041c5f2ef972c21796e549a462bb808c841452f8afb5,787498.0,ok,,2026-05-23,extraido,Publicacao oficial ANCINE/OCA. Dados factuais extraidos do Anexo 1 do estudo.
br_pib_audiovisual,fonte_primaria,IBGE PAS/PAC - Pesquisa Anual de Servicos (tabulacao especial por CNAE e porte),microdados/tabulacao_especial,,2007-2019,referencia_url,https://www.ibge.gov.br/estatisticas/economicas/servicos/9018-pesquisa-anual-de-servicos.html,https://www.ibge.gov.br/estatisticas/economicas/servicos/9018-pesquisa-anual-de-servicos.html,,,,,2026-05-23,nao_extraido,Fonte primaria usada pela ANCINE. Reprocessamento requer tabulacao especial (empresas >= 20 pessoas ocupadas) por CNAE 2.0 nao disponivel na publicacao padrao da PAS/PAC. Dependente de solicitacao especifica ao IBGE ou acesso a microdados equivalentes.
br_pib_audiovisual,fonte_primaria,ANATEL - Dados de TV por assinatura por cabo (estimativas para CNAE 61.41-8),referencia,,2015-2019,referencia_url,https://www.gov.br/anatel/pt-br/dados/dados-publicados-nas-plataformas,https://www.gov.br/anatel/pt-br/dados/dados-publicados-nas-plataformas,,,,,2026-05-23,nao_extraido,Estimativas usadas pela ANCINE para a subclasse CNAE 61.41-8 (TV por assinatura por cabo) de 2015 em diante. Metodologia especifica da ANCINE parcialmente documentada no Anexo do estudo.
